,gender,age,income,year_joined
3481,F,78.0,85000.0,2016
3482,F,40.0,56000.0,2017
3484,F,54.0,65000.0,2018
3485,M,60.0,31000.0,2014
3486,M,85.0,47000.0,2017
3487,M,56.0,37000.0,2018
3488,M,47.0,58000.0,2017
3489,M,42.0,70000.0,2017
3490,M,63.0,66000.0,2018
3492,M,22.0,38000.0,2015
3493,M,19.0,32000.0,2017
3495,M,61.0,98000.0,2017
3496,F,59.0,60000.0,2017
3497,M,47.0,39000.0,2018
3499,F,51.0,77000.0,2018
3500,F,69.0,33000.0,2017
3501,M,26.0,47000.0,2015
3503,M,18.0,37000.0,2018
3504,M,20.0,31000.0,2017
3505,M,43.0,59000.0,2017
3506,M,23.0,35000.0,2018
3507,F,57.0,34000.0,2016
3508,F,78.0,66000.0,2018
3509,M,97.0,31000.0,2017
3511,M,36.0,74000.0,2018
3512,M,85.0,50000.0,2015
3513,F,69.0,55000.0,2016
3514,M,66.0,40000.0,2017
3515,M,39.0,31000.0,2016
3517,F,58.0,75000.0,2017
3518,M,45.0,67000.0,2017
3519,M,54.0,64000.0,2017
3520,F,59.0,53000.0,2018
3522,M,24.0,55000.0,2018
3523,M,61.0,62000.0,2018
3524,M,74.0,54000.0,2018
3526,M,29.0,71000.0,2016
3527,F,61.0,97000.0,2017
3528,F,73.0,37000.0,2018
3530,F,52.0,51000.0,2017
3531,F,73.0,84000.0,2018
3532,F,54.0,75000.0,2017
3533,F,81.0,57000.0,2017
3534,F,64.0,72000.0,2018
3535,M,65.0,78000.0,2015
3536,M,65.0,74000.0,2018
3537,M,29.0,65000.0,2014
3538,M,33.0,44000.0,2017
3539,M,74.0,61000.0,2018
3540,M,64.0,44000.0,2017
3541,M,50.0,89000.0,2017
3543,F,44.0,72000.0,2016
3544,F,63.0,54000.0,2014
3545,F,77.0,46000.0,2018
3546,M,64.0,48000.0,2018
3547,F,72.0,85000.0,2015
3548,M,56.0,64000.0,2017
3549,M,73.0,67000.0,2017
3550,M,52.0,47000.0,2018
3551,M,43.0,45000.0,2018
3552,M,49.0,66000.0,2016
3553,M,87.0,65000.0,2016
3554,F,40.0,38000.0,2018
3555,F,63.0,55000.0,2014
3556,F,86.0,75000.0,2016
3557,M,51.0,104000.0,2017
3559,F,53.0,106000.0,2016
3560,M,62.0,68000.0,2017
3561,M,56.0,72000.0,2016
3563,F,53.0,48000.0,2017
3565,F,61.0,65000.0,2017
3566,F,59.0,77000.0,2015
3569,M,58.0,119000.0,2017
3570,M,80.0,58000.0,2015
3571,M,59.0,87000.0,2018
3572,M,24.0,42000.0,2018
3573,M,88.0,62000.0,2016
3574,M,73.0,54000.0,2017
3575,M,61.0,33000.0,2018
3577,M,56.0,50000.0,2017
3578,F,71.0,87000.0,2018
3580,F,48.0,71000.0,2017
3582,F,78.0,81000.0,2013
3583,F,53.0,88000.0,2015
3584,F,49.0,71000.0,2017
3585,M,72.0,92000.0,2018
3586,F,75.0,115000.0,2017
3587,M,25.0,61000.0,2017
3588,F,47.0,50000.0,2018
3589,F,45.0,74000.0,2016
3590,F,59.0,68000.0,2018
3591,F,92.0,37000.0,2017
3592,M,50.0,38000.0,2018
3593,F,73.0,53000.0,2017
3595,F,58.0,88000.0,2015
3596,M,22.0,57000.0,2017
3597,M,67.0,45000.0,2018
3598,M,30.0,48000.0,2016
3599,M,45.0,46000.0,2016
3600,F,58.0,73000.0,2017
3601,F,62.0,52000.0,2017
3602,F,91.0,71000.0,2015
3603,M,70.0,68000.0,2017
3605,M,39.0,50000.0,2013
3606,M,58.0,39000.0,2014
3607,F,49.0,87000.0,2017
3608,F,89.0,81000.0,2017
3609,M,44.0,68000.0,2015
3610,F,55.0,44000.0,2017
3611,M,56.0,38000.0,2015
3612,M,65.0,76000.0,2017
3613,M,90.0,38000.0,2018
3614,M,62.0,52000.0,2015
3615,F,63.0,68000.0,2017
3616,F,36.0,40000.0,2018
3617,F,62.0,94000.0,2017
3618,M,19.0,43000.0,2016
3620,M,76.0,118000.0,2018
3621,M,43.0,51000.0,2017
3622,M,24.0,50000.0,2016
3623,F,83.0,58000.0,2017
3624,M,67.0,34000.0,2017
3625,F,35.0,45000.0,2015
3626,M,65.0,61000.0,2014
3627,F,58.0,109000.0,2017
3628,M,43.0,72000.0,2016
3629,F,71.0,89000.0,2016
3630,F,69.0,85000.0,2016
3631,M,67.0,38000.0,2016
3632,F,48.0,94000.0,2017
3633,M,43.0,34000.0,2017
3634,M,23.0,42000.0,2018
3635,F,75.0,109000.0,2017
3636,F,32.0,64000.0,2016
3637,M,58.0,79000.0,2017
3638,F,62.0,40000.0,2014
3639,M,41.0,42000.0,2017
3640,M,42.0,68000.0,2016
3641,M,27.0,32000.0,2016
3642,M,63.0,84000.0,2018
3643,M,43.0,34000.0,2017
3644,M,21.0,47000.0,2013
3647,M,70.0,79000.0,2017
3648,F,67.0,65000.0,2015
3649,M,71.0,69000.0,2018
3650,M,30.0,60000.0,2018
3653,M,36.0,64000.0,2014
3654,M,72.0,48000.0,2017
3655,M,58.0,54000.0,2013
3656,M,22.0,72000.0,2018
3657,M,45.0,86000.0,2014
3658,F,39.0,52000.0,2017
3659,M,66.0,88000.0,2017
3660,M,45.0,62000.0,2018
3661,F,41.0,56000.0,2017
3662,F,20.0,54000.0,2016
3663,M,56.0,56000.0,2016
3664,F,73.0,113000.0,2018
3665,F,65.0,48000.0,2017
3667,F,88.0,69000.0,2017
3668,M,64.0,67000.0,2015
3670,F,53.0,65000.0,2017
3671,M,82.0,44000.0,2018
3672,F,34.0,33000.0,2017
3673,F,83.0,107000.0,2016
3674,F,43.0,66000.0,2017
3675,M,82.0,63000.0,2017
3677,M,56.0,55000.0,2016
3678,F,59.0,95000.0,2017
3679,M,55.0,62000.0,2018
3680,F,65.0,97000.0,2016
3681,F,68.0,68000.0,2018
3682,M,47.0,40000.0,2013
3683,F,36.0,35000.0,2017
3684,F,40.0,71000.0,2017
3685,F,54.0,55000.0,2017
3686,M,71.0,59000.0,2018
3688,M,37.0,67000.0,2015
3690,M,54.0,58000.0,2016
3691,M,49.0,72000.0,2018
3692,M,72.0,62000.0,2015
3693,M,35.0,35000.0,2016
3694,M,58.0,61000.0,2016
3695,M,73.0,71000.0,2017
3696,F,55.0,119000.0,2016
3698,M,42.0,86000.0,2017
3699,M,57.0,83000.0,2018
3700,M,19.0,53000.0,2017
3701,F,58.0,46000.0,2016
3702,F,63.0,65000.0,2018
3703,F,66.0,87000.0,2016
3704,F,60.0,65000.0,2017
3705,M,51.0,75000.0,2017
3706,M,46.0,46000.0,2013
3707,M,81.0,76000.0,2018
3708,F,37.0,58000.0,2016
3710,M,21.0,58000.0,2018
3711,F,77.0,62000.0,2017
3712,F,18.0,40000.0,2014
3713,F,70.0,71000.0,2018
3715,M,57.0,95000.0,2017
3716,F,62.0,58000.0,2017
3717,M,21.0,71000.0,2018
3718,F,69.0,53000.0,2016
3720,M,62.0,64000.0,2016
3721,M,48.0,71000.0,2015
3722,M,21.0,60000.0,2017
3723,M,75.0,94000.0,2017
3724,F,82.0,73000.0,2018
3725,M,56.0,30000.0,2017
3726,M,45.0,60000.0,2017
3729,F,28.0,32000.0,2017
3730,F,56.0,60000.0,2017
3731,F,49.0,51000.0,2018
3734,M,61.0,99000.0,2017
3735,F,35.0,33000.0,2015
3736,M,35.0,64000.0,2018
3737,M,44.0,49000.0,2017
3738,M,30.0,31000.0,2018
3739,M,58.0,33000.0,2018
3740,M,35.0,41000.0,2014
3741,F,58.0,91000.0,2017
3742,F,45.0,82000.0,2013
3743,O,62.0,65000.0,2016
3744,M,66.0,52000.0,2016
3745,F,64.0,80000.0,2016
3747,M,27.0,32000.0,2018
3748,M,24.0,51000.0,2015
3749,M,25.0,44000.0,2017
3750,M,83.0,62000.0,2018
3751,M,49.0,67000.0,2017
3752,M,70.0,93000.0,2014
3753,F,71.0,97000.0,2016
3754,M,27.0,37000.0,2017
3755,M,52.0,37000.0,2015
3756,F,22.0,49000.0,2017
3758,M,48.0,32000.0,2017
3759,F,57.0,102000.0,2015
3760,M,63.0,51000.0,2018
3761,M,58.0,79000.0,2016
3762,M,60.0,66000.0,2017
3763,F,85.0,80000.0,2018
3765,M,54.0,51000.0,2017
3766,F,92.0,108000.0,2016
3767,M,19.0,54000.0,2017
3768,F,73.0,36000.0,2018
3769,M,51.0,44000.0,2018
3770,M,36.0,38000.0,2017
3771,F,92.0,87000.0,2017
3772,F,65.0,80000.0,2018
3773,M,62.0,40000.0,2017
3774,F,81.0,79000.0,2018
3775,M,53.0,70000.0,2014
3776,F,55.0,75000.0,2016
3777,M,61.0,35000.0,2018
3779,M,32.0,68000.0,2017
3780,M,54.0,71000.0,2017
3782,M,65.0,50000.0,2014
3784,F,65.0,88000.0,2017
3785,F,72.0,93000.0,2018
3787,M,48.0,78000.0,2016
3788,M,58.0,54000.0,2017
3789,F,79.0,72000.0,2016
3790,F,56.0,90000.0,2018
3791,F,44.0,53000.0,2017
3792,M,55.0,57000.0,2017
3793,M,33.0,72000.0,2017
3794,F,24.0,72000.0,2016
3795,F,48.0,75000.0,2017
3797,F,56.0,118000.0,2017
3798,M,55.0,32000.0,2017
3799,F,70.0,84000.0,2018
3800,M,62.0,55000.0,2017
3802,F,58.0,39000.0,2015
3803,M,62.0,52000.0,2017
3804,F,84.0,100000.0,2017
3805,F,38.0,44000.0,2018
3806,M,60.0,85000.0,2018
3807,M,54.0,60000.0,2017
3808,F,59.0,103000.0,2016
3809,M,83.0,103000.0,2017
3810,M,64.0,54000.0,2017
3812,F,47.0,41000.0,2015
3813,M,50.0,46000.0,2018
3814,M,48.0,64000.0,2017
3815,F,26.0,41000.0,2017
3817,F,83.0,41000.0,2017
3818,F,90.0,89000.0,2017
3819,F,60.0,97000.0,2017
3820,F,51.0,85000.0,2017
3821,M,40.0,50000.0,2017
3822,M,40.0,70000.0,2017
3823,F,62.0,101000.0,2016
3824,M,37.0,64000.0,2017
3825,F,53.0,91000.0,2017
3826,F,50.0,55000.0,2018
3827,F,39.0,74000.0,2018
3829,M,36.0,36000.0,2017
3830,M,61.0,54000.0,2017
3831,F,56.0,72000.0,2016
3832,F,61.0,115000.0,2017
3833,M,22.0,35000.0,2016
3834,M,62.0,74000.0,2015
3837,M,70.0,84000.0,2017
3838,M,83.0,96000.0,2018
3839,F,94.0,31000.0,2016
3840,M,46.0,50000.0,2017
3841,F,69.0,48000.0,2016
3842,M,59.0,43000.0,2017
3843,M,81.0,120000.0,2016
3844,F,51.0,43000.0,2018
3845,F,48.0,54000.0,2017
3846,M,60.0,92000.0,2017
3847,M,40.0,65000.0,2016
3848,F,24.0,61000.0,2017
3849,M,43.0,87000.0,2017
3850,M,60.0,83000.0,2017
3851,F,22.0,49000.0,2016
3852,M,24.0,53000.0,2018
3854,F,94.0,75000.0,2014
3855,F,26.0,57000.0,2017
3856,M,26.0,62000.0,2018
3857,M,52.0,56000.0,2017
3858,M,73.0,41000.0,2013
3859,M,48.0,72000.0,2016
3860,F,65.0,39000.0,2014
3861,F,38.0,85000.0,2016
3863,M,49.0,50000.0,2016
3864,M,54.0,35000.0,2018
3865,M,54.0,57000.0,2017
3866,M,58.0,40000.0,2014
3867,M,51.0,65000.0,2018
3868,M,49.0,39000.0,2017
3869,F,55.0,86000.0,2016
3870,M,57.0,31000.0,2017
3871,M,61.0,52000.0,2017
3872,F,67.0,43000.0,2017
3873,F,35.0,34000.0,2016
3875,M,33.0,32000.0,2016
3876,F,53.0,110000.0,2018
3877,F,61.0,87000.0,2015
3878,M,59.0,59000.0,2015
3879,F,51.0,114000.0,2016
3881,M,63.0,38000.0,2016
3882,M,86.0,80000.0,2017
3884,M,49.0,56000.0,2017
3885,F,71.0,96000.0,2018
3886,M,62.0,80000.0,2018
3887,M,78.0,33000.0,2017
3889,F,54.0,108000.0,2017
3890,M,68.0,37000.0,2017
3891,F,88.0,89000.0,2017
3894,M,33.0,72000.0,2018
3895,M,42.0,36000.0,2015
3896,M,28.0,70000.0,2017
3897,F,51.0,50000.0,2016
3898,M,41.0,97000.0,2017
3899,F,37.0,58000.0,2017
3900,M,61.0,55000.0,2014
3901,M,46.0,53000.0,2016
3902,M,18.0,36000.0,2016
3903,M,20.0,43000.0,2017
3905,F,86.0,100000.0,2018
3906,F,53.0,83000.0,2016
3907,F,69.0,75000.0,2017
3908,M,28.0,50000.0,2015
3909,M,67.0,79000.0,2016
3910,F,41.0,50000.0,2017
3911,F,78.0,99000.0,2017
3912,M,47.0,39000.0,2018
3913,M,32.0,73000.0,2017
3914,M,68.0,33000.0,2017
3915,O,52.0,60000.0,2017
3916,F,62.0,57000.0,2016
3917,M,38.0,38000.0,2015
3918,F,74.0,86000.0,2016
3919,M,25.0,60000.0,2015
3920,M,22.0,49000.0,2017
3921,M,24.0,35000.0,2018
3922,M,52.0,97000.0,2017
3924,F,54.0,36000.0,2018
3925,M,62.0,54000.0,2015
3926,M,65.0,55000.0,2018
3927,M,48.0,37000.0,2017
3928,F,64.0,93000.0,2017
3929,M,33.0,73000.0,2018
3930,M,25.0,48000.0,2016
3931,F,56.0,118000.0,2016
3933,M,66.0,65000.0,2018
3934,M,31.0,44000.0,2015
3935,F,53.0,108000.0,2018
3936,M,47.0,85000.0,2015
3937,M,67.0,74000.0,2013
3938,M,75.0,112000.0,2017
3939,F,50.0,91000.0,2018
3942,M,89.0,84000.0,2015
3943,M,57.0,104000.0,2016
3944,M,44.0,96000.0,2016
3945,M,38.0,51000.0,2016
3946,F,85.0,74000.0,2017
3948,M,66.0,103000.0,2016
3949,M,34.0,64000.0,2016
3950,M,64.0,55000.0,2016
3951,M,43.0,99000.0,2018
3952,M,59.0,54000.0,2016
3953,F,62.0,33000.0,2016
3954,F,58.0,64000.0,2016
3955,M,22.0,33000.0,2016
3956,F,63.0,34000.0,2017
3957,M,48.0,37000.0,2018
3958,M,61.0,59000.0,2018
3959,M,75.0,36000.0,2017
3960,M,47.0,43000.0,2017
3961,M,41.0,88000.0,2017
3962,F,62.0,95000.0,2016
3963,M,42.0,61000.0,2018
3964,F,72.0,91000.0,2017
3965,M,52.0,68000.0,2017
3966,M,69.0,54000.0,2017
3968,M,48.0,87000.0,2015
3969,M,66.0,72000.0,2017
3970,M,62.0,54000.0,2015
3971,M,30.0,55000.0,2018
3972,F,47.0,93000.0,2018
3973,M,64.0,88000.0,2018
3974,M,84.0,98000.0,2014
3975,M,39.0,71000.0,2017
3976,M,58.0,36000.0,2018
3979,F,38.0,38000.0,2017
3980,M,23.0,74000.0,2017
3981,F,41.0,64000.0,2017
3982,M,65.0,53000.0,2014
3983,F,74.0,45000.0,2016
3984,M,69.0,72000.0,2017
3986,F,56.0,54000.0,2017
3988,F,42.0,60000.0,2017
3990,F,52.0,79000.0,2017
3991,F,67.0,63000.0,2016
3992,F,64.0,84000.0,2015
3993,F,67.0,102000.0,2017
3994,M,55.0,52000.0,2017
3995,M,54.0,59000.0,2018
3996,M,46.0,39000.0,2015
3997,F,83.0,43000.0,2017
3998,F,28.0,59000.0,2017
3999,M,51.0,81000.0,2017
4000,F,43.0,87000.0,2017
4002,M,32.0,71000.0,2017
4004,F,59.0,70000.0,2017
4008,M,46.0,63000.0,2018
4010,M,40.0,59000.0,2018
4011,M,63.0,54000.0,2018
4012,M,59.0,38000.0,2016
4013,F,39.0,32000.0,2016
4014,M,57.0,76000.0,2016
4015,M,48.0,59000.0,2017
4016,M,18.0,67000.0,2017
4017,F,58.0,93000.0,2014
4018,M,47.0,51000.0,2017
4019,F,59.0,101000.0,2018
4020,M,67.0,77000.0,2016
4021,F,28.0,62000.0,2017
4022,M,52.0,92000.0,2014
4023,M,43.0,57000.0,2017
4024,O,53.0,97000.0,2016
4025,M,73.0,52000.0,2017
4026,F,37.0,57000.0,2016
4027,M,37.0,47000.0,2018
4028,M,50.0,55000.0,2017
4029,M,48.0,71000.0,2017
4030,M,33.0,44000.0,2018
4032,M,81.0,73000.0,2015
4033,F,53.0,114000.0,2017
4034,M,52.0,35000.0,2013
4035,F,36.0,58000.0,2016
4036,F,59.0,75000.0,2016
4037,M,62.0,72000.0,2017
4039,M,71.0,69000.0,2015
4041,M,51.0,106000.0,2017
4042,F,73.0,80000.0,2017
4043,F,65.0,80000.0,2018
4044,F,63.0,108000.0,2017
4045,M,42.0,57000.0,2014
4046,F,81.0,77000.0,2016
4047,F,73.0,100000.0,2017
4048,M,53.0,81000.0,2017
4049,M,31.0,35000.0,2016
4050,M,35.0,70000.0,2018
4051,M,84.0,63000.0,2014
4052,M,40.0,56000.0,2017
4053,F,62.0,72000.0,2017
4054,M,21.0,70000.0,2018
4055,F,74.0,104000.0,2018
4056,F,64.0,102000.0,2015
4057,M,56.0,47000.0,2018
4058,F,67.0,86000.0,2017
4059,M,50.0,37000.0,2015
4060,F,85.0,96000.0,2017
4061,M,68.0,52000.0,2017
4062,F,24.0,56000.0,2018
4063,F,40.0,61000.0,2016
4064,F,26.0,72000.0,2016
4065,F,45.0,61000.0,2018
4066,M,59.0,105000.0,2017
4067,F,74.0,91000.0,2016
4068,M,51.0,61000.0,2015
4069,M,39.0,45000.0,2018
4071,F,65.0,87000.0,2015
4072,M,76.0,109000.0,2017
4073,F,42.0,39000.0,2018
4074,F,60.0,92000.0,2018
4075,M,71.0,64000.0,2018
4076,F,83.0,94000.0,2017
4077,M,57.0,65000.0,2013
4078,F,47.0,33000.0,2017
4079,F,55.0,103000.0,2017
4080,M,20.0,44000.0,2018
4081,F,23.0,61000.0,2016
4082,M,78.0,103000.0,2018
4083,M,24.0,54000.0,2018
4084,F,71.0,52000.0,2018
4085,M,80.0,71000.0,2017
4086,M,49.0,89000.0,2016
4087,M,48.0,37000.0,2018
4089,F,88.0,71000.0,2015
4090,M,54.0,61000.0,2017
4091,M,46.0,67000.0,2017
4092,F,53.0,98000.0,2018
4093,M,61.0,35000.0,2018
4094,M,50.0,66000.0,2013
4095,F,26.0,54000.0,2018
4096,F,61.0,84000.0,2017
4097,M,80.0,50000.0,2017
4098,F,22.0,52000.0,2016
4099,F,62.0,107000.0,2016
4100,F,101.0,99000.0,2015
4101,M,83.0,40000.0,2018
4102,M,37.0,52000.0,2016
4104,O,20.0,61000.0,2015
4105,M,37.0,54000.0,2018
4106,F,60.0,58000.0,2017
4107,M,20.0,49000.0,2018
4108,M,85.0,70000.0,2017
4109,M,44.0,77000.0,2017
4110,M,81.0,60000.0,2018
4112,M,55.0,108000.0,2017
4113,M,73.0,63000.0,2016
4115,M,64.0,41000.0,2017
4116,M,74.0,45000.0,2015
4117,F,58.0,41000.0,2017
4118,M,64.0,74000.0,2018
4119,F,44.0,72000.0,2017
4120,M,64.0,42000.0,2018
4122,M,68.0,57000.0,2018
4123,F,90.0,57000.0,2018
4124,M,38.0,86000.0,2017
4125,M,82.0,76000.0,2015
4126,F,91.0,74000.0,2018
4127,F,78.0,36000.0,2013
4128,M,46.0,47000.0,2017
4129,M,88.0,111000.0,2016
4130,M,72.0,74000.0,2017
4131,F,39.0,55000.0,2014
4132,M,60.0,73000.0,2015
4134,M,64.0,117000.0,2017
4135,M,48.0,40000.0,2018
4136,F,49.0,45000.0,2018
4137,F,43.0,33000.0,2017
4138,M,30.0,65000.0,2017
4139,M,40.0,70000.0,2016
4140,M,18.0,40000.0,2014
4141,F,61.0,40000.0,2018
4142,M,49.0,72000.0,2018
4143,M,69.0,110000.0,2018
4145,M,68.0,77000.0,2016
4147,M,77.0,44000.0,2017
4148,M,63.0,92000.0,2015
4149,M,61.0,56000.0,2017
4150,M,55.0,56000.0,2018
4151,F,74.0,64000.0,2017
4152,M,66.0,52000.0,2014
4153,F,58.0,76000.0,2018
4154,F,49.0,66000.0,2017
4155,M,37.0,60000.0,2016
4156,F,72.0,57000.0,2013
4158,F,56.0,88000.0,2017
4159,M,22.0,64000.0,2018
4160,M,59.0,51000.0,2018
4161,M,42.0,97000.0,2016
4162,F,38.0,43000.0,2015
4163,M,52.0,61000.0,2015
4165,M,37.0,64000.0,2018
4166,M,44.0,83000.0,2016
4167,F,59.0,60000.0,2017
4168,O,55.0,90000.0,2017
4169,M,57.0,118000.0,2017
4170,M,54.0,71000.0,2017
4171,F,51.0,48000.0,2018
4172,F,58.0,42000.0,2015
4173,M,63.0,68000.0,2018
4174,M,34.0,66000.0,2017
4175,F,63.0,65000.0,2014
4176,F,51.0,74000.0,2016
4177,M,33.0,31000.0,2017
4178,M,37.0,38000.0,2014
4179,F,54.0,41000.0,2016
4180,F,90.0,33000.0,2016
4181,M,58.0,61000.0,2018
4182,F,89.0,67000.0,2017
4183,F,51.0,72000.0,2016
4184,O,53.0,97000.0,2018
4185,M,48.0,57000.0,2017
4187,M,27.0,73000.0,2017
4188,F,38.0,54000.0,2018
4189,F,64.0,98000.0,2018
4190,F,60.0,113000.0,2015
4191,F,51.0,54000.0,2013
4192,F,74.0,58000.0,2018
4193,M,62.0,57000.0,2018
4194,F,46.0,63000.0,2016
4195,F,32.0,53000.0,2016
4196,O,77.0,51000.0,2017
4197,M,62.0,69000.0,2017
4198,M,30.0,39000.0,2016
4199,M,73.0,58000.0,2018
4200,M,61.0,53000.0,2018
4201,O,40.0,57000.0,2018
4202,M,55.0,39000.0,2014
4203,F,52.0,113000.0,2016
4204,M,53.0,45000.0,2016
4205,F,57.0,102000.0,2017
4206,F,69.0,115000.0,2018
4207,F,18.0,73000.0,2017
4208,M,24.0,71000.0,2018
4209,M,19.0,59000.0,2017
4210,F,66.0,113000.0,2016
4212,F,43.0,69000.0,2017
4213,F,60.0,116000.0,2017
4214,F,50.0,78000.0,2018
4215,M,18.0,61000.0,2017
4216,M,89.0,84000.0,2016
4217,F,47.0,30000.0,2015
4218,F,21.0,49000.0,2017
4219,F,56.0,98000.0,2018
4220,M,53.0,56000.0,2018
4221,F,86.0,95000.0,2017
4222,M,62.0,52000.0,2016
4223,F,56.0,55000.0,2018
4224,F,60.0,82000.0,2016
4225,M,18.0,56000.0,2013
4226,M,59.0,87000.0,2018
4227,M,56.0,61000.0,2017
4229,F,41.0,64000.0,2016
4231,F,41.0,55000.0,2015
4232,F,51.0,30000.0,2018
4233,F,25.0,45000.0,2017
4234,M,51.0,62000.0,2017
4236,M,45.0,99000.0,2017
4237,M,73.0,52000.0,2018
4238,M,65.0,58000.0,2018
4239,M,63.0,89000.0,2015
4240,M,93.0,35000.0,2017
4241,M,55.0,30000.0,2018
4242,M,91.0,51000.0,2017
4243,M,47.0,71000.0,2017
4244,M,26.0,67000.0,2018
4245,M,71.0,51000.0,2018
4246,F,38.0,64000.0,2016
4247,M,22.0,43000.0,2018
4248,F,70.0,118000.0,2017
4249,F,68.0,106000.0,2017
4250,M,31.0,65000.0,2016
4251,F,54.0,116000.0,2016
4252,F,41.0,33000.0,2015
4253,M,24.0,40000.0,2016
4254,F,71.0,82000.0,2016
4255,M,48.0,70000.0,2017
4256,F,83.0,97000.0,2016
4257,M,73.0,59000.0,2014
4258,F,29.0,68000.0,2017
4259,F,88.0,92000.0,2017
4260,F,27.0,58000.0,2018
4261,M,40.0,89000.0,2017
4262,F,46.0,51000.0,2018
4263,M,64.0,68000.0,2017
4264,M,34.0,37000.0,2017
4265,M,49.0,73000.0,2017
4266,M,69.0,106000.0,2017
4267,M,85.0,33000.0,2017
4268,M,57.0,98000.0,2017
4269,M,34.0,31000.0,2014
4271,F,52.0,34000.0,2018
4272,F,64.0,86000.0,2015
4273,M,43.0,41000.0,2016
4274,M,68.0,59000.0,2018
4275,F,64.0,94000.0,2017
4277,M,100.0,98000.0,2015
4278,F,42.0,65000.0,2018
4279,M,51.0,66000.0,2015
4280,F,19.0,61000.0,2017
4281,M,34.0,31000.0,2018
4282,O,30.0,31000.0,2017
4284,M,62.0,72000.0,2017
4285,F,58.0,100000.0,2018
4286,M,24.0,35000.0,2017
4287,F,70.0,89000.0,2016
4288,M,55.0,72000.0,2016
4289,M,71.0,44000.0,2015
4290,F,65.0,84000.0,2016
4291,M,26.0,33000.0,2014
4292,M,72.0,34000.0,2015
4293,F,82.0,90000.0,2016
4294,M,58.0,80000.0,2018
4295,M,21.0,41000.0,2017
4296,M,65.0,117000.0,2016
4298,M,25.0,39000.0,2018
4299,M,26.0,60000.0,2017
4300,F,58.0,94000.0,2016
4301,F,51.0,75000.0,2016
4302,F,69.0,71000.0,2016
4303,F,54.0,103000.0,2017
4305,M,42.0,78000.0,2017
4306,F,62.0,41000.0,2018
4307,F,80.0,64000.0,2018
4308,F,75.0,67000.0,2017
4309,M,26.0,49000.0,2018
4310,M,73.0,72000.0,2017
4311,M,33.0,72000.0,2015
4312,M,28.0,37000.0,2018
4314,M,57.0,46000.0,2015
4315,M,54.0,65000.0,2015
4316,F,50.0,102000.0,2017
4317,M,67.0,99000.0,2017
4318,F,60.0,83000.0,2018
4319,M,66.0,42000.0,2016
4321,M,70.0,74000.0,2015
4323,F,24.0,68000.0,2017
4326,M,60.0,79000.0,2016
4327,M,46.0,79000.0,2018
4328,F,25.0,67000.0,2018
4329,F,59.0,76000.0,2016
4330,F,56.0,38000.0,2017
4331,M,25.0,60000.0,2018
4333,F,53.0,65000.0,2017
4334,F,39.0,96000.0,2016
4335,M,64.0,70000.0,2015
4336,M,47.0,45000.0,2014
4337,M,35.0,61000.0,2016
4338,M,40.0,51000.0,2017
4339,M,82.0,73000.0,2017
4340,M,18.0,56000.0,2017
4341,F,66.0,73000.0,2017
4342,F,68.0,82000.0,2018
4343,M,50.0,56000.0,2015
4344,F,84.0,45000.0,2017
4345,M,66.0,70000.0,2018
4346,M,55.0,56000.0,2016
4347,M,64.0,43000.0,2018
4348,M,83.0,97000.0,2017
4349,F,87.0,48000.0,2018
4350,M,64.0,36000.0,2017
4352,F,23.0,70000.0,2016
4353,M,24.0,39000.0,2015
4354,M,58.0,109000.0,2017
4356,F,27.0,66000.0,2016
4357,M,76.0,92000.0,2018
4358,F,60.0,100000.0,2016
4359,M,64.0,68000.0,2015
4360,M,40.0,51000.0,2018
4362,M,25.0,34000.0,2017
4363,M,74.0,57000.0,2017
4364,F,56.0,59000.0,2017
4365,M,58.0,39000.0,2018
4366,M,76.0,52000.0,2018
4367,M,46.0,68000.0,2016
4368,F,25.0,36000.0,2017
4369,M,64.0,62000.0,2018
4370,M,20.0,37000.0,2014
4371,M,58.0,57000.0,2018
4372,M,60.0,40000.0,2017
4373,F,49.0,77000.0,2016
4374,M,62.0,42000.0,2017
4375,F,39.0,31000.0,2017
4376,M,51.0,54000.0,2017
4377,F,75.0,34000.0,2017
4379,M,69.0,57000.0,2015
4380,M,41.0,53000.0,2018
4381,F,52.0,67000.0,2018
4382,F,53.0,105000.0,2018
4383,M,31.0,45000.0,2017
4384,F,58.0,115000.0,2017
4385,M,24.0,32000.0,2015
4386,F,48.0,85000.0,2016
4388,M,52.0,37000.0,2017
4389,M,37.0,48000.0,2017
4390,F,36.0,31000.0,2017
4391,M,67.0,106000.0,2017
4392,F,53.0,67000.0,2016
4393,F,99.0,85000.0,2015
4394,F,50.0,115000.0,2018
4395,F,58.0,100000.0,2017
4396,M,66.0,53000.0,2018
4398,F,32.0,51000.0,2017
4399,F,24.0,45000.0,2017
4400,F,68.0,71000.0,2013
4401,M,65.0,74000.0,2017
4402,M,56.0,106000.0,2016
4403,M,76.0,49000.0,2018
4404,M,68.0,52000.0,2015
4405,M,93.0,52000.0,2017
4406,M,47.0,57000.0,2017
4407,M,53.0,53000.0,2017
4408,M,29.0,45000.0,2018
4409,F,66.0,72000.0,2018
4410,F,78.0,115000.0,2016
4411,F,38.0,61000.0,2017
4412,M,76.0,36000.0,2017
4413,O,61.0,53000.0,2017
4414,M,78.0,64000.0,2017
4415,M,49.0,107000.0,2016
4416,M,51.0,60000.0,2015
4417,M,32.0,50000.0,2015
